"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"1000000US360470053003000","Block 3000, Block Group 3, Census Tract 53, Kings County, New York","135"
"1000000US360470053003001","Block 3001, Block Group 3, Census Tract 53, Kings County, New York","71"
"1000000US360470053003002","Block 3002, Block Group 3, Census Tract 53, Kings County, New York","52"
"1000000US360470053003004","Block 3004, Block Group 3, Census Tract 53, Kings County, New York","167"
"1000000US360470053003005","Block 3005, Block Group 3, Census Tract 53, Kings County, New York","60"
"1000000US360470053003003","Block 3003, Block Group 3, Census Tract 53, Kings County, New York","17"
"1000000US360470053003006","Block 3006, Block Group 3, Census Tract 53, Kings County, New York","25"
"1000000US360470053004011","Block 4011, Block Group 4, Census Tract 53, Kings County, New York","0"
"1000000US360470053004012","Block 4012, Block Group 4, Census Tract 53, Kings County, New York","0"
"1000000US360470053004013","Block 4013, Block Group 4, Census Tract 53, Kings County, New York","0"
"1000000US360470053004000","Block 4000, Block Group 4, Census Tract 53, Kings County, New York","0"
"1000000US360470053004001","Block 4001, Block Group 4, Census Tract 53, Kings County, New York","0"
"1000000US360470053004003","Block 4003, Block Group 4, Census Tract 53, Kings County, New York","188"
"1000000US360470053004004","Block 4004, Block Group 4, Census Tract 53, Kings County, New York","87"
"1000000US360470053004005","Block 4005, Block Group 4, Census Tract 53, Kings County, New York","31"
"1000000US360470053004006","Block 4006, Block Group 4, Census Tract 53, Kings County, New York","0"
"1000000US360470053004008","Block 4008, Block Group 4, Census Tract 53, Kings County, New York","3"
"1000000US360470053004009","Block 4009, Block Group 4, Census Tract 53, Kings County, New York","3"
"1000000US360470053004010","Block 4010, Block Group 4, Census Tract 53, Kings County, New York","0"
"1000000US360470053004002","Block 4002, Block Group 4, Census Tract 53, Kings County, New York","5"
"1000000US360470053004007","Block 4007, Block Group 4, Census Tract 53, Kings County, New York","3"
"1000000US360470054000001","Block 0001, Block Group 0, Census Tract 54, Kings County, New York","0"
"1000000US360470054001002","Block 1002, Block Group 1, Census Tract 54, Kings County, New York","482"
"1000000US360470054001000","Block 1000, Block Group 1, Census Tract 54, Kings County, New York","497"
"1000000US360470054001003","Block 1003, Block Group 1, Census Tract 54, Kings County, New York","0"
"1000000US360470054001004","Block 1004, Block Group 1, Census Tract 54, Kings County, New York","0"
"1000000US360470054001001","Block 1001, Block Group 1, Census Tract 54, Kings County, New York","481"
"1000000US360470054002000","Block 2000, Block Group 2, Census Tract 54, Kings County, New York","231"
"1000000US360470054002002","Block 2002, Block Group 2, Census Tract 54, Kings County, New York","0"
"1000000US360470054002003","Block 2003, Block Group 2, Census Tract 54, Kings County, New York","49"
"1000000US360470054002004","Block 2004, Block Group 2, Census Tract 54, Kings County, New York","260"
"1000000US360470054002001","Block 2001, Block Group 2, Census Tract 54, Kings County, New York","25"
"1000000US360470054003000","Block 3000, Block Group 3, Census Tract 54, Kings County, New York","614"
"1000000US360470054003002","Block 3002, Block Group 3, Census Tract 54, Kings County, New York","0"
"1000000US360470054003001","Block 3001, Block Group 3, Census Tract 54, Kings County, New York","500"
"1000000US360470056010001","Block 0001, Block Group 0, Census Tract 56.01, Kings County, New York","0"
"1000000US360470056011001","Block 1001, Block Group 1, Census Tract 56.01, Kings County, New York","410"
"1000000US360470056011003","Block 1003, Block Group 1, Census Tract 56.01, Kings County, New York","188"
"1000000US360470056011004","Block 1004, Block Group 1, Census Tract 56.01, Kings County, New York","7"
"1000000US360470056011005","Block 1005, Block Group 1, Census Tract 56.01, Kings County, New York","0"
"1000000US360470056011002","Block 1002, Block Group 1, Census Tract 56.01, Kings County, New York","119"
"1000000US360470056011000","Block 1000, Block Group 1, Census Tract 56.01, Kings County, New York","416"
"1000000US360470056012003","Block 2003, Block Group 2, Census Tract 56.01, Kings County, New York","117"
"1000000US360470056012004","Block 2004, Block Group 2, Census Tract 56.01, Kings County, New York","422"
"1000000US360470056012000","Block 2000, Block Group 2, Census Tract 56.01, Kings County, New York","241"
"1000000US360470056012001","Block 2001, Block Group 2, Census Tract 56.01, Kings County, New York","459"
"1000000US360470056012002","Block 2002, Block Group 2, Census Tract 56.01, Kings County, New York","126"
"1000000US360470056020001","Block 0001, Block Group 0, Census Tract 56.02, Kings County, New York","0"
"1000000US360470056021000","Block 1000, Block Group 1, Census Tract 56.02, Kings County, New York","333"
"1000000US360470056021002","Block 1002, Block Group 1, Census Tract 56.02, Kings County, New York","269"
"1000000US360470056021007","Block 1007, Block Group 1, Census Tract 56.02, Kings County, New York","0"
"1000000US360470056021001","Block 1001, Block Group 1, Census Tract 56.02, Kings County, New York","318"
"1000000US360470056021003","Block 1003, Block Group 1, Census Tract 56.02, Kings County, New York","316"
"1000000US360470056021004","Block 1004, Block Group 1, Census Tract 56.02, Kings County, New York","350"
"1000000US360470056021005","Block 1005, Block Group 1, Census Tract 56.02, Kings County, New York","0"
"1000000US360470056021006","Block 1006, Block Group 1, Census Tract 56.02, Kings County, New York","0"
"1000000US360470058001002","Block 1002, Block Group 1, Census Tract 58, Kings County, New York","61"
"1000000US360470058001003","Block 1003, Block Group 1, Census Tract 58, Kings County, New York","67"
"1000000US360470058001000","Block 1000, Block Group 1, Census Tract 58, Kings County, New York","312"
"1000000US360470058001001","Block 1001, Block Group 1, Census Tract 58, Kings County, New York","582"
"1000000US360470058002001","Block 2001, Block Group 2, Census Tract 58, Kings County, New York","336"
"1000000US360470058002000","Block 2000, Block Group 2, Census Tract 58, Kings County, New York","419"
"1000000US360470058002002","Block 2002, Block Group 2, Census Tract 58, Kings County, New York","461"
"1000000US360470058002003","Block 2003, Block Group 2, Census Tract 58, Kings County, New York","269"
"1000000US360470058002004","Block 2004, Block Group 2, Census Tract 58, Kings County, New York","25"
"1000000US360470058003001","Block 3001, Block Group 3, Census Tract 58, Kings County, New York","372"
"1000000US360470058003000","Block 3000, Block Group 3, Census Tract 58, Kings County, New York","248"
"1000000US360470059001000","Block 1000, Block Group 1, Census Tract 59, Kings County, New York","53"
"1000000US360470059001001","Block 1001, Block Group 1, Census Tract 59, Kings County, New York","34"
"1000000US360470059001002","Block 1002, Block Group 1, Census Tract 59, Kings County, New York","10"
"1000000US360470059001003","Block 1003, Block Group 1, Census Tract 59, Kings County, New York","0"
"1000000US360470059001004","Block 1004, Block Group 1, Census Tract 59, Kings County, New York","74"
"1000000US360470059001005","Block 1005, Block Group 1, Census Tract 59, Kings County, New York","170"
"1000000US360470059001006","Block 1006, Block Group 1, Census Tract 59, Kings County, New York","8"
"1000000US360470059001007","Block 1007, Block Group 1, Census Tract 59, Kings County, New York","80"
"1000000US360470059001008","Block 1008, Block Group 1, Census Tract 59, Kings County, New York","57"
"1000000US360470059001009","Block 1009, Block Group 1, Census Tract 59, Kings County, New York","255"
"1000000US360470059002000","Block 2000, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002001","Block 2001, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002002","Block 2002, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002003","Block 2003, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002004","Block 2004, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002005","Block 2005, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002006","Block 2006, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002007","Block 2007, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002008","Block 2008, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002009","Block 2009, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002010","Block 2010, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002012","Block 2012, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002013","Block 2013, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002014","Block 2014, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002015","Block 2015, Block Group 2, Census Tract 59, Kings County, New York","81"
"1000000US360470059002016","Block 2016, Block Group 2, Census Tract 59, Kings County, New York","40"
"1000000US360470059002017","Block 2017, Block Group 2, Census Tract 59, Kings County, New York","36"
"1000000US360470059002018","Block 2018, Block Group 2, Census Tract 59, Kings County, New York","2"
"1000000US360470059002019","Block 2019, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002020","Block 2020, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002021","Block 2021, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002022","Block 2022, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002023","Block 2023, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002024","Block 2024, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002025","Block 2025, Block Group 2, Census Tract 59, Kings County, New York","30"
"1000000US360470059002026","Block 2026, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002027","Block 2027, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002029","Block 2029, Block Group 2, Census Tract 59, Kings County, New York","1"
"1000000US360470059002011","Block 2011, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002028","Block 2028, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002030","Block 2030, Block Group 2, Census Tract 59, Kings County, New York","130"
"1000000US360470059002031","Block 2031, Block Group 2, Census Tract 59, Kings County, New York","0"
"1000000US360470059002032","Block 2032, Block Group 2, Census Tract 59, Kings County, New York","77"
"1000000US360470059002033","Block 2033, Block Group 2, Census Tract 59, Kings County, New York","118"
"1000000US360470059002034","Block 2034, Block Group 2, Census Tract 59, Kings County, New York","128"
"1000000US360470060001000","Block 1000, Block Group 1, Census Tract 60, Kings County, New York","559"
"1000000US360470060001001","Block 1001, Block Group 1, Census Tract 60, Kings County, New York","231"
"1000000US360470060001002","Block 1002, Block Group 1, Census Tract 60, Kings County, New York","403"
"1000000US360470060002000","Block 2000, Block Group 2, Census Tract 60, Kings County, New York","381"
"1000000US360470060002001","Block 2001, Block Group 2, Census Tract 60, Kings County, New York","267"
"1000000US360470060002002","Block 2002, Block Group 2, Census Tract 60, Kings County, New York","241"
"1000000US360470060002003","Block 2003, Block Group 2, Census Tract 60, Kings County, New York","0"
"1000000US360470060003000","Block 3000, Block Group 3, Census Tract 60, Kings County, New York","375"
"1000000US360470060003001","Block 3001, Block Group 3, Census Tract 60, Kings County, New York","369"
"1000000US360470062001001","Block 1001, Block Group 1, Census Tract 62, Kings County, New York","421"
"1000000US360470062001000","Block 1000, Block Group 1, Census Tract 62, Kings County, New York","197"
"1000000US360470062001002","Block 1002, Block Group 1, Census Tract 62, Kings County, New York","507"
"1000000US360470062002000","Block 2000, Block Group 2, Census Tract 62, Kings County, New York","947"
"1000000US360470062002001","Block 2001, Block Group 2, Census Tract 62, Kings County, New York","238"
"1000000US360470062003000","Block 3000, Block Group 3, Census Tract 62, Kings County, New York","207"
"1000000US360470062003001","Block 3001, Block Group 3, Census Tract 62, Kings County, New York","177"
"1000000US360470062003002","Block 3002, Block Group 3, Census Tract 62, Kings County, New York","159"
"1000000US360470063001001","Block 1001, Block Group 1, Census Tract 63, Kings County, New York","209"
"1000000US360470063001000","Block 1000, Block Group 1, Census Tract 63, Kings County, New York","351"
"1000000US360470063001002","Block 1002, Block Group 1, Census Tract 63, Kings County, New York","339"
"1000000US360470063002000","Block 2000, Block Group 2, Census Tract 63, Kings County, New York","304"
"1000000US360470063002001","Block 2001, Block Group 2, Census Tract 63, Kings County, New York","150"
"1000000US360470063002002","Block 2002, Block Group 2, Census Tract 63, Kings County, New York","312"
"1000000US360470063002003","Block 2003, Block Group 2, Census Tract 63, Kings County, New York","193"
"1000000US360470063002004","Block 2004, Block Group 2, Census Tract 63, Kings County, New York","0"
"1000000US360470063002005","Block 2005, Block Group 2, Census Tract 63, Kings County, New York","0"
"1000000US360470063002006","Block 2006, Block Group 2, Census Tract 63, Kings County, New York","34"
"1000000US360470064001000","Block 1000, Block Group 1, Census Tract 64, Kings County, New York","300"
"1000000US360470064001001","Block 1001, Block Group 1, Census Tract 64, Kings County, New York","165"
"1000000US360470064001002","Block 1002, Block Group 1, Census Tract 64, Kings County, New York","425"
"1000000US360470064001003","Block 1003, Block Group 1, Census Tract 64, Kings County, New York","234"
"1000000US360470064002000","Block 2000, Block Group 2, Census Tract 64, Kings County, New York","461"
"1000000US360470064002001","Block 2001, Block Group 2, Census Tract 64, Kings County, New York","366"
"1000000US360470064002002","Block 2002, Block Group 2, Census Tract 64, Kings County, New York","236"
"1000000US360470064003000","Block 3000, Block Group 3, Census Tract 64, Kings County, New York","525"
"1000000US360470064003001","Block 3001, Block Group 3, Census Tract 64, Kings County, New York","517"
"1000000US360470064003002","Block 3002, Block Group 3, Census Tract 64, Kings County, New York","249"
"1000000US360470065001000","Block 1000, Block Group 1, Census Tract 65, Kings County, New York","317"
"1000000US360470065001001","Block 1001, Block Group 1, Census Tract 65, Kings County, New York","404"
"1000000US360470065002000","Block 2000, Block Group 2, Census Tract 65, Kings County, New York","367"
"1000000US360470065002001","Block 2001, Block Group 2, Census Tract 65, Kings County, New York","343"
"1000000US360470065003000","Block 3000, Block Group 3, Census Tract 65, Kings County, New York","384"
"1000000US360470065003001","Block 3001, Block Group 3, Census Tract 65, Kings County, New York","297"
"1000000US360470065004000","Block 4000, Block Group 4, Census Tract 65, Kings County, New York","379"
"1000000US360470065004001","Block 4001, Block Group 4, Census Tract 65, Kings County, New York","273"
"1000000US360470065005001","Block 5001, Block Group 5, Census Tract 65, Kings County, New York","283"
"1000000US360470065005000","Block 5000, Block Group 5, Census Tract 65, Kings County, New York","352"
"1000000US360470065006000","Block 6000, Block Group 6, Census Tract 65, Kings County, New York","341"
"1000000US360470065006001","Block 6001, Block Group 6, Census Tract 65, Kings County, New York","347"
"1000000US360470065006002","Block 6002, Block Group 6, Census Tract 65, Kings County, New York","178"
"1000000US360470065006003","Block 6003, Block Group 6, Census Tract 65, Kings County, New York","366"
"1000000US360470065007003","Block 7003, Block Group 7, Census Tract 65, Kings County, New York","118"
"1000000US360470065007000","Block 7000, Block Group 7, Census Tract 65, Kings County, New York","278"
"1000000US360470065007001","Block 7001, Block Group 7, Census Tract 65, Kings County, New York","0"
"1000000US360470065007002","Block 7002, Block Group 7, Census Tract 65, Kings County, New York","164"
"1000000US360470065007004","Block 7004, Block Group 7, Census Tract 65, Kings County, New York","0"
"1000000US360470065007005","Block 7005, Block Group 7, Census Tract 65, Kings County, New York","0"
"1000000US360470065007006","Block 7006, Block Group 7, Census Tract 65, Kings County, New York","0"
"1000000US360470066001000","Block 1000, Block Group 1, Census Tract 66, Kings County, New York","641"
"1000000US360470066001001","Block 1001, Block Group 1, Census Tract 66, Kings County, New York","135"
"1000000US360470066001002","Block 1002, Block Group 1, Census Tract 66, Kings County, New York","400"
"1000000US360470066002001","Block 2001, Block Group 2, Census Tract 66, Kings County, New York","458"
"1000000US360470066002000","Block 2000, Block Group 2, Census Tract 66, Kings County, New York","511"
"1000000US360470066003002","Block 3002, Block Group 3, Census Tract 66, Kings County, New York","600"
"1000000US360470066003000","Block 3000, Block Group 3, Census Tract 66, Kings County, New York","541"
"1000000US360470066003001","Block 3001, Block Group 3, Census Tract 66, Kings County, New York","377"
"1000000US360470067001000","Block 1000, Block Group 1, Census Tract 67, Kings County, New York","282"
"1000000US360470067001001","Block 1001, Block Group 1, Census Tract 67, Kings County, New York","369"
"1000000US360470067002000","Block 2000, Block Group 2, Census Tract 67, Kings County, New York","305"
"1000000US360470067002001","Block 2001, Block Group 2, Census Tract 67, Kings County, New York","270"
"1000000US360470067003000","Block 3000, Block Group 3, Census Tract 67, Kings County, New York","315"
"1000000US360470067003001","Block 3001, Block Group 3, Census Tract 67, Kings County, New York","323"
"1000000US360470067004000","Block 4000, Block Group 4, Census Tract 67, Kings County, New York","391"
"1000000US360470067004001","Block 4001, Block Group 4, Census Tract 67, Kings County, New York","376"
"1000000US360470067005000","Block 5000, Block Group 5, Census Tract 67, Kings County, New York","309"
"1000000US360470067005001","Block 5001, Block Group 5, Census Tract 67, Kings County, New York","361"
"1000000US360470068001000","Block 1000, Block Group 1, Census Tract 68, Kings County, New York","429"
"1000000US360470068001001","Block 1001, Block Group 1, Census Tract 68, Kings County, New York","925"
"1000000US360470068002001","Block 2001, Block Group 2, Census Tract 68, Kings County, New York","450"
"1000000US360470068002000","Block 2000, Block Group 2, Census Tract 68, Kings County, New York","878"
"1000000US360470068002002","Block 2002, Block Group 2, Census Tract 68, Kings County, New York","269"
"1000000US360470068003000","Block 3000, Block Group 3, Census Tract 68, Kings County, New York","491"
"1000000US360470068003001","Block 3001, Block Group 3, Census Tract 68, Kings County, New York","144"
"1000000US360470068004001","Block 4001, Block Group 4, Census Tract 68, Kings County, New York","105"
"1000000US360470068004002","Block 4002, Block Group 4, Census Tract 68, Kings County, New York","473"
"1000000US360470068004000","Block 4000, Block Group 4, Census Tract 68, Kings County, New York","706"
"1000000US360470069001000","Block 1000, Block Group 1, Census Tract 69, Kings County, New York","426"
"1000000US360470069001001","Block 1001, Block Group 1, Census Tract 69, Kings County, New York","356"
"1000000US360470069002002","Block 2002, Block Group 2, Census Tract 69, Kings County, New York","379"
"1000000US360470069002001","Block 2001, Block Group 2, Census Tract 69, Kings County, New York","481"
"1000000US360470069002000","Block 2000, Block Group 2, Census Tract 69, Kings County, New York","151"
"1000000US360470069003000","Block 3000, Block Group 3, Census Tract 69, Kings County, New York","524"
"1000000US360470069003001","Block 3001, Block Group 3, Census Tract 69, Kings County, New York","58"
"1000000US360470069003002","Block 3002, Block Group 3, Census Tract 69, Kings County, New York","295"
"1000000US360470069004000","Block 4000, Block Group 4, Census Tract 69, Kings County, New York","423"
"1000000US360470069004001","Block 4001, Block Group 4, Census Tract 69, Kings County, New York","444"
"1000000US360470070001005","Block 1005, Block Group 1, Census Tract 70, Kings County, New York","0"
"1000000US360470070001000","Block 1000, Block Group 1, Census Tract 70, Kings County, New York","37"
"1000000US360470070001001","Block 1001, Block Group 1, Census Tract 70, Kings County, New York","86"
"1000000US360470070001002","Block 1002, Block Group 1, Census Tract 70, Kings County, New York","679"
"1000000US360470070001003","Block 1003, Block Group 1, Census Tract 70, Kings County, New York","0"
"1000000US360470070001004","Block 1004, Block Group 1, Census Tract 70, Kings County, New York","0"
"1000000US360470070001006","Block 1006, Block Group 1, Census Tract 70, Kings County, New York","447"
"1000000US360470070002000","Block 2000, Block Group 2, Census Tract 70, Kings County, New York","236"
"1000000US360470070002001","Block 2001, Block Group 2, Census Tract 70, Kings County, New York","453"
"1000000US360470070002002","Block 2002, Block Group 2, Census Tract 70, Kings County, New York","0"
"1000000US360470070002003","Block 2003, Block Group 2, Census Tract 70, Kings County, New York","406"
"1000000US360470071001000","Block 1000, Block Group 1, Census Tract 71, Kings County, New York","271"
"1000000US360470071001001","Block 1001, Block Group 1, Census Tract 71, Kings County, New York","349"
"1000000US360470071002000","Block 2000, Block Group 2, Census Tract 71, Kings County, New York","422"
"1000000US360470071002001","Block 2001, Block Group 2, Census Tract 71, Kings County, New York","164"
"1000000US360470071002002","Block 2002, Block Group 2, Census Tract 71, Kings County, New York","57"
"1000000US360470071002003","Block 2003, Block Group 2, Census Tract 71, Kings County, New York","51"
"1000000US360470071002004","Block 2004, Block Group 2, Census Tract 71, Kings County, New York","0"
"1000000US360470071003000","Block 3000, Block Group 3, Census Tract 71, Kings County, New York","1672"
"1000000US360470071004000","Block 4000, Block Group 4, Census Tract 71, Kings County, New York","1509"
"1000000US360470072001000","Block 1000, Block Group 1, Census Tract 72, Kings County, New York","692"
"1000000US360470072001001","Block 1001, Block Group 1, Census Tract 72, Kings County, New York","514"
"1000000US360470072001002","Block 1002, Block Group 1, Census Tract 72, Kings County, New York","0"
"1000000US360470072001003","Block 1003, Block Group 1, Census Tract 72, Kings County, New York","0"
"1000000US360470072001004","Block 1004, Block Group 1, Census Tract 72, Kings County, New York","295"
"1000000US360470072001005","Block 1005, Block Group 1, Census Tract 72, Kings County, New York","445"
"1000000US360470072001006","Block 1006, Block Group 1, Census Tract 72, Kings County, New York","0"
"1000000US360470074001000","Block 1000, Block Group 1, Census Tract 74, Kings County, New York","774"
"1000000US360470074001001","Block 1001, Block Group 1, Census Tract 74, Kings County, New York","635"
"1000000US360470074002000","Block 2000, Block Group 2, Census Tract 74, Kings County, New York","673"
"1000000US360470074002001","Block 2001, Block Group 2, Census Tract 74, Kings County, New York","1020"
"1000000US360470074003000","Block 3000, Block Group 3, Census Tract 74, Kings County, New York","888"
"1000000US360470074003001","Block 3001, Block Group 3, Census Tract 74, Kings County, New York","0"
"1000000US360470074004000","Block 4000, Block Group 4, Census Tract 74, Kings County, New York","692"
"1000000US360470074004001","Block 4001, Block Group 4, Census Tract 74, Kings County, New York","769"
"1000000US360470075001000","Block 1000, Block Group 1, Census Tract 75, Kings County, New York","0"
"1000000US360470075001001","Block 1001, Block Group 1, Census Tract 75, Kings County, New York","282"
"1000000US360470075001002","Block 1002, Block Group 1, Census Tract 75, Kings County, New York","330"
"1000000US360470075001003","Block 1003, Block Group 1, Census Tract 75, Kings County, New York","278"
"1000000US360470075002000","Block 2000, Block Group 2, Census Tract 75, Kings County, New York","0"
"1000000US360470075002001","Block 2001, Block Group 2, Census Tract 75, Kings County, New York","192"
"1000000US360470075002002","Block 2002, Block Group 2, Census Tract 75, Kings County, New York","393"
"1000000US360470075002003","Block 2003, Block Group 2, Census Tract 75, Kings County, New York","396"
"1000000US360470075003000","Block 3000, Block Group 3, Census Tract 75, Kings County, New York","9"
"1000000US360470075003001","Block 3001, Block Group 3, Census Tract 75, Kings County, New York","285"
"1000000US360470075003002","Block 3002, Block Group 3, Census Tract 75, Kings County, New York","354"
"1000000US360470075003003","Block 3003, Block Group 3, Census Tract 75, Kings County, New York","90"
"1000000US360470075003004","Block 3004, Block Group 3, Census Tract 75, Kings County, New York","0"
"1000000US360470075003005","Block 3005, Block Group 3, Census Tract 75, Kings County, New York","4"
"1000000US360470075003006","Block 3006, Block Group 3, Census Tract 75, Kings County, New York","312"
"1000000US360470075004000","Block 4000, Block Group 4, Census Tract 75, Kings County, New York","431"
"1000000US360470075004001","Block 4001, Block Group 4, Census Tract 75, Kings County, New York","383"
"1000000US360470075005000","Block 5000, Block Group 5, Census Tract 75, Kings County, New York","337"
"1000000US360470075005001","Block 5001, Block Group 5, Census Tract 75, Kings County, New York","307"
"1000000US360470075005002","Block 5002, Block Group 5, Census Tract 75, Kings County, New York","0"
"1000000US360470076001001","Block 1001, Block Group 1, Census Tract 76, Kings County, New York","610"
"1000000US360470076001000","Block 1000, Block Group 1, Census Tract 76, Kings County, New York","405"
"1000000US360470076001002","Block 1002, Block Group 1, Census Tract 76, Kings County, New York","575"
"1000000US360470076002000","Block 2000, Block Group 2, Census Tract 76, Kings County, New York","549"
"1000000US360470076002001","Block 2001, Block Group 2, Census Tract 76, Kings County, New York","509"
"1000000US360470076003000","Block 3000, Block Group 3, Census Tract 76, Kings County, New York","502"
"1000000US360470076003001","Block 3001, Block Group 3, Census Tract 76, Kings County, New York","624"
"1000000US360470076003002","Block 3002, Block Group 3, Census Tract 76, Kings County, New York","638"
"1000000US360470077001000","Block 1000, Block Group 1, Census Tract 77, Kings County, New York","0"
"1000000US360470077001001","Block 1001, Block Group 1, Census Tract 77, Kings County, New York","287"
"1000000US360470077001002","Block 1002, Block Group 1, Census Tract 77, Kings County, New York","348"
"1000000US360470077001003","Block 1003, Block Group 1, Census Tract 77, Kings County, New York","289"
"1000000US360470077001004","Block 1004, Block Group 1, Census Tract 77, Kings County, New York","0"
"1000000US360470077002000","Block 2000, Block Group 2, Census Tract 77, Kings County, New York","288"
"1000000US360470077002001","Block 2001, Block Group 2, Census Tract 77, Kings County, New York","319"
"1000000US360470077002002","Block 2002, Block Group 2, Census Tract 77, Kings County, New York","6"
"1000000US360470077002003","Block 2003, Block Group 2, Census Tract 77, Kings County, New York","238"
"1000000US360470077002004","Block 2004, Block Group 2, Census Tract 77, Kings County, New York","30"
"1000000US360470077002005","Block 2005, Block Group 2, Census Tract 77, Kings County, New York","0"
"1000000US360470077003009","Block 3009, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077003010","Block 3010, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077003004","Block 3004, Block Group 3, Census Tract 77, Kings County, New York","42"
"1000000US360470077003015","Block 3015, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077003000","Block 3000, Block Group 3, Census Tract 77, Kings County, New York","100"
"1000000US360470077003001","Block 3001, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077003002","Block 3002, Block Group 3, Census Tract 77, Kings County, New York","178"
"1000000US360470077003003","Block 3003, Block Group 3, Census Tract 77, Kings County, New York","36"
"1000000US360470077003005","Block 3005, Block Group 3, Census Tract 77, Kings County, New York","193"
"1000000US360470077003006","Block 3006, Block Group 3, Census Tract 77, Kings County, New York","341"
"1000000US360470077003007","Block 3007, Block Group 3, Census Tract 77, Kings County, New York","219"
"1000000US360470077003008","Block 3008, Block Group 3, Census Tract 77, Kings County, New York","102"
"1000000US360470077003011","Block 3011, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077003012","Block 3012, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077003013","Block 3013, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077003014","Block 3014, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077003016","Block 3016, Block Group 3, Census Tract 77, Kings County, New York","0"
"1000000US360470077004000","Block 4000, Block Group 4, Census Tract 77, Kings County, New York","115"
"1000000US360470077004001","Block 4001, Block Group 4, Census Tract 77, Kings County, New York","264"
"1000000US360470077004002","Block 4002, Block Group 4, Census Tract 77, Kings County, New York","231"
"1000000US360470077004003","Block 4003, Block Group 4, Census Tract 77, Kings County, New York","275"
"1000000US360470078001000","Block 1000, Block Group 1, Census Tract 78, Kings County, New York","565"
"1000000US360470078001001","Block 1001, Block Group 1, Census Tract 78, Kings County, New York","828"
"1000000US360470078002000","Block 2000, Block Group 2, Census Tract 78, Kings County, New York","816"
"1000000US360470078002001","Block 2001, Block Group 2, Census Tract 78, Kings County, New York","553"
"1000000US360470078003000","Block 3000, Block Group 3, Census Tract 78, Kings County, New York","518"
"1000000US360470078003001","Block 3001, Block Group 3, Census Tract 78, Kings County, New York","623"
"1000000US360470078004000","Block 4000, Block Group 4, Census Tract 78, Kings County, New York","658"
"1000000US360470078004001","Block 4001, Block Group 4, Census Tract 78, Kings County, New York","507"
"1000000US360470080001001","Block 1001, Block Group 1, Census Tract 80, Kings County, New York","698"
"1000000US360470080001000","Block 1000, Block Group 1, Census Tract 80, Kings County, New York","448"
"1000000US360470080001002","Block 1002, Block Group 1, Census Tract 80, Kings County, New York","579"
"1000000US360470080002000","Block 2000, Block Group 2, Census Tract 80, Kings County, New York","742"
"1000000US360470080002001","Block 2001, Block Group 2, Census Tract 80, Kings County, New York","788"
"1000000US360470080003000","Block 3000, Block Group 3, Census Tract 80, Kings County, New York","311"
"1000000US360470080003001","Block 3001, Block Group 3, Census Tract 80, Kings County, New York","46"
"1000000US360470080003002","Block 3002, Block Group 3, Census Tract 80, Kings County, New York","557"
"1000000US360470082001001","Block 1001, Block Group 1, Census Tract 82, Kings County, New York","829"
"1000000US360470082001000","Block 1000, Block Group 1, Census Tract 82, Kings County, New York","654"
"1000000US360470082002000","Block 2000, Block Group 2, Census Tract 82, Kings County, New York","569"
"1000000US360470082002001","Block 2001, Block Group 2, Census Tract 82, Kings County, New York","546"
